year,rank,song,singer,urls,top_predicted_genre,second_predicted_genre,third_predicted_genre
2010,26,Sexy Bitch,"David Guetta,Akon,",https://www.youtube.com/watch?v=2FI1VzLWXss,Electronic,Pop,Rock
2010,27,Breakeven,The Script,https://www.youtube.com/watch?v=9yZ1uI5yPbY,Pop,Rock,Electronic
2010,28,Your Love Is My Drug,Kesha,https://www.youtube.com/watch?v=QR_qa3Ohwls,Pop,Electronic,Jazz
2010,29,I Gotta Feeling,The Black Eyed Peas,https://www.youtube.com/watch?v=uSD4vsh1zDA,Spoken,Pop,Electronic
2010,30,Fireflies,Owl City,https://www.youtube.com/watch?v=psuRGfAaju4,Electronic,Pop,Jazz
2010,31,Say Aah,"Trey Songz,Fabolous,",https://www.youtube.com/watch?v=Z__FHAG1Jk8,Pop,Hip-Hop,Electronic
2010,32,Find Your Love,Drake,https://www.youtube.com/watch?v=Xyv4Bjja8yc,Pop,Rock,Electronic
2010,33,Alejandro,Lady Gaga,https://www.youtube.com/watch?v=niqrrmev4mA,Electronic,Pop,Instrumental
2010,34,Ridin' Solo,Jason Derulo,https://www.youtube.com/watch?v=8ESdn0MuJWQ,Pop,Rock,Electronic
2010,35,Just a Dream,Nelly,https://www.youtube.com/watch?v=N6O2ncUKvlg,Electronic,Pop,Rock
2010,36,How Low,Ludacris,https://www.youtube.com/watch?v=ox-lfowevqA,Electronic,Hip-Hop,Pop
2010,37,Like a G6,"Far East Movement,The Cataracs,Dev,",https://www.youtube.com/watch?v=w4s6H4ku6ZY,Hip-Hop,Electronic,Pop
2010,38,Carry Out,"Timbaland,Justin Timberlake,",https://www.youtube.com/watch?v=NRdHsuuXxfk,Electronic,Pop,Rock
2010,39,Haven't Met You Yet,Michael Bublé,https://www.youtube.com/watch?v=1AJmKkU5POA,Rock,Pop,Folk
2010,40,Club Can't Handle Me,"Flo Rida,David Guetta,",https://www.youtube.com/watch?v=SgM3r8xKfGE,Pop,Electronic,Rock
2010,41,Down,"Jay Sean,Lil Wayne,",https://www.youtube.com/watch?v=oUbpGmR1-QM,Electronic,Rock,Jazz
2010,42,Bulletproof,La Roux,https://www.youtube.com/watch?v=Kk8eJh4i8Lo,Jazz,Pop,Electronic
2010,43,Whatcha Say,Jason Derulo,https://www.youtube.com/watch?v=pBI3lc18k8Q,Pop,Spoken,Electronic
2010,44,Baby,"Justin Bieber,Ludacris,",https://www.youtube.com/watch?v=kffacxfA7G4,Pop,Electronic,Rock
2010,45,Whataya Want from Me,Adam Lambert,https://www.youtube.com/watch?v=X1Fqn9du7xo,Pop,Rock,Spoken
2010,46,Mine,Taylor Swift,https://www.youtube.com/watch?v=XPBwXKgDTdE,Pop,Jazz,Rock
2010,47,Only Girl (In the World),Rihanna,https://www.youtube.com/watch?v=pa14VNsdSYM,Electronic,Jazz,Pop
2010,48,Live Like We're Dying,Kris Allen,https://www.youtube.com/watch?v=YbfeSImDntw,Electronic,Rock,Pop
2010,49,Hard,"Rihanna,Jeezy,",https://www.youtube.com/watch?v=7ZHt8xyeVMg,Rock,Pop,Electronic
2010,50,Young Forever,"Jay-Z,Mr Hudson,",https://www.youtube.com/watch?v=Kzq15y2J4UM,Electronic,Pop,Rock
2011,1,Rolling in the Deep,Adele,https://www.youtube.com/watch?v=rYEDA3JcQqw,Pop,Rock,Jazz
2011,2,Party Rock Anthem,"LMFAO,Lauren Bennett,GoonRock,",https://www.youtube.com/watch?v=KQ6zr6kCPj8,Electronic,Hip-Hop,Pop
2011,3,Firework,Katy Perry,https://www.youtube.com/watch?v=QGJuMBdaqIw,Pop,Electronic,Rock
2011,4,E.T.,"Katy Perry,Kanye West,",https://www.youtube.com/watch?v=t5Sd5c4o9UM,Electronic,Pop,Rock
2011,5,Give Me Everything,"Pitbull,Ne-Yo,Afrojack,Nayer,",https://www.youtube.com/watch?v=EPo5wWmKEaI,Pop,Spoken,Jazz
2011,6,Grenade,Bruno Mars,https://www.youtube.com/watch?v=SR6iYWJxHqs,Jazz,Electronic,Pop
2011,7,F**K You (Forget You),CeeLo Green,https://www.youtube.com/watch?v=CAV0XrbEwNc,Jazz,Pop,Rock
2011,8,Super Bass,Nicki Minaj,https://www.youtube.com/watch?v=4JipHEz53sU,Electronic,Jazz,Pop
2011,9,Moves like Jagger,"Maroon 5,Christina Aguilera,",https://www.youtube.com/watch?v=iEPTlhBmwRg,Electronic,Rock,Pop
2011,10,Just Can't Get Enough,The Black Eyed Peas,https://www.youtube.com/watch?v=OrTyD7rjBpw,Jazz,Spoken,Classical
2011,11,On the Floor,"Jennifer Lopez,Pitbull,",https://www.youtube.com/watch?v=t4H_Zoh7G5A,Jazz,Pop,Electronic
2011,12,S&M,Rihanna,https://www.youtube.com/watch?v=yYchF3OLkm4,Electronic,Pop,Spoken
2011,13,Pumped Up Kicks,Foster the People,https://www.youtube.com/watch?v=SDTZ7iX4vTQ,Electronic,Pop,Instrumental
2011,14,Last Friday Night (T.G.I.F.),Katy Perry,https://www.youtube.com/watch?v=KlyXNRrsk4A,Electronic,Spoken,Pop
2011,15,Just the Way You Are,Bruno Mars,https://www.youtube.com/watch?v=WfM8cdGClxQ,Rock,Jazz,Pop
2011,16,Tonight (I'm Lovin' You),"Enrique Iglesias,Ludacris,DJ Frank E,",https://www.youtube.com/watch?v=UecPqm2Dbes,Electronic,Jazz,Pop
2011,17,Raise Your Glass,Pink,https://www.youtube.com/watch?v=XjVNlG5cZyQ,Spoken,Pop,Electronic
2011,18,Born This Way,Lady Gaga,https://www.youtube.com/watch?v=wV1FrqwZyKw,Spoken,Pop,Jazz
2011,19,F**kin' Perfect,Pink,https://www.youtube.com/watch?v=ocDlOD1Hw9k,Pop,Rock,Electronic
2011,20,What's My Name?,"Rihanna,Drake,",https://www.youtube.com/watch?v=U0CGsw6h60k,Pop,Electronic,Rock
2011,21,Look at Me Now,"Chris Brown,Lil Wayne,Busta Rhymes,",https://www.youtube.com/watch?v=8gyLR4NfMiI,Electronic,Instrumental,Rock
2011,22,Down on Me,"Jeremih,50 Cent,",https://www.youtube.com/watch?v=AaXaig_43lU,Pop,Electronic,Spoken
2011,23,How to Love,Lil Wayne,https://www.youtube.com/watch?v=y8Gf4-eT3w0,Electronic,Rock,Pop
2011,24,Someone Like You,Adele,https://www.youtube.com/watch?v=hLQl3WQQoQ0,Pop,Jazz,Folk
2011,25,Good Life,OneRepublic,https://www.youtube.com/watch?v=jZhQOvvV45w,Electronic,Pop,Rock
2011,26,The Lazy Song,Bruno Mars,https://www.youtube.com/watch?v=fLexgOxsZu0,Jazz,Spoken,Pop
2011,27,Till the World Ends,Britney Spears,https://www.youtube.com/watch?v=qzU9OrZlKb8,Electronic,Pop,Jazz
2011,28,The Show Goes On,Lupe Fiasco,https://www.youtube.com/watch?v=Rmp6zIr5y4U,Electronic,Hip-Hop,Pop
2011,29,The Edge of Glory,Lady Gaga,https://www.youtube.com/watch?v=QeWBS0JBNzQ,Rock,Pop,Electronic
2011,30,We R Who We R,Kesha,https://www.youtube.com/watch?v=mXvmSaE0JXA,Pop,Spoken,Rock
2011,31,Black and Yellow,Wiz Khalifa,https://www.youtube.com/watch?v=h_0gvj90y4k,Electronic,Hip-Hop,Pop
2011,32,Tonight Tonight,Hot Chelle Rae,https://www.youtube.com/watch?v=QzlNFcT2aOE,Pop,Jazz,Folk
2011,33,Blow,Kesha,https://www.youtube.com/watch?v=CFWX0hWCbng,Jazz,Electronic,Pop
2011,34,Lighters,"Bad Meets Evil,Bruno Mars,",https://www.youtube.com/watch?v=YWt4wmZ_EMI,Electronic,Jazz,Pop
2011,35,If I Die Young,The Band Perry,https://www.youtube.com/watch?v=I3nMDcD4BdU,Jazz,Pop,Folk
2011,36,Stereo Hearts,"Gym Class Heroes,Adam Levine,",https://www.youtube.com/watch?v=T3E9Wjbq44E,Pop,Hip-Hop,Spoken
2011,37,The Time (Dirty Bit),The Black Eyed Peas,https://www.youtube.com/watch?v=JwQZQygg3Lk,Jazz,Electronic,Rock
2011,38,Coming Home,"Diddy – Dirty Money,Skylar Grey,",https://www.youtube.com/watch?v=apc_qJf3nws,Rock,Instrumental,Blues
2011,39,Hey Baby (Drop It to the Floor),"Pitbull,T-Pain,",https://www.youtube.com/watch?v=LefQdEMJP1I,Pop,Rock,Jazz
2011,40,Only Girl (In the World),Rihanna,https://www.youtube.com/watch?v=pa14VNsdSYM,Electronic,Jazz,Pop
2011,41,6 Foot 7 Foot,"Lil Wayne,Cory Gunz,",https://www.youtube.com/watch?v=c7tOAGY59uQ,Electronic,Hip-Hop,Pop
2011,42,Just a Kiss,Lady Antebellum,https://www.youtube.com/watch?v=v_yTphvyiPU,Spoken,Pop,Rock
2011,43,Dirt Road Anthem,Jason Aldean,https://www.youtube.com/watch?v=Lb9q1ScC4cg,Pop,Rock,Folk
2011,44,Dynamite,Taio Cruz,https://www.youtube.com/watch?v=cmubIGaKf2I,Electronic,Rock,Pop
2011,45,No Hands,"Waka Flocka Flame,Wale,Roscoe Dash,",https://www.youtube.com/watch?v=skhxizRYxps,Electronic,Pop,Spoken
2011,46,I Wanna Go,Britney Spears,https://www.youtube.com/watch?v=T-sxSd1uwoU,Electronic,Pop,Jazz
2011,47,I'm on One,"DJ Khaled,Drake,Rick Ross,Lil Wayne,",https://www.youtube.com/watch?v=Z09lYqdxqzo,Electronic,Instrumental,Rock
2011,48,You Make Me Feel...,"Cobra Starship,Sabi,",https://www.youtube.com/watch?v=HpyZEzrDf4c,Electronic,Pop,Rock
2011,49,Yeah 3x,Chris Brown,https://www.youtube.com/watch?v=fmYLvHnh8bQ,Electronic,Pop,Spoken
2011,50,Moment 4 Life,"Nicki Minaj,Drake,",https://www.youtube.com/watch?v=D7GW8TYCEG4,Spoken,Pop,Electronic
2012,1,Somebody That I Used to Know,"Gotye,Kimbra,",https://www.youtube.com/watch?v=8UVNT4wvIGY,Jazz,Rock,Pop
2012,2,Call Me Maybe,Carly Rae Jepsen,https://www.youtube.com/watch?v=fWNaR-rxAic,Pop,Jazz,Electronic
2012,3,We Are Young,"Fun,Janelle Monáe,",https://www.youtube.com/watch?v=Sv6dMFF_yts,Pop,Rock,Spoken
2012,4,Payphone,"Maroon 5,Wiz Khalifa,",https://www.youtube.com/watch?v=KRaWnd3LJfs,Pop,Rock,Jazz
2012,5,Lights,Ellie Goulding,https://www.youtube.com/watch?v=0NKUpo_xKyQ,Electronic,Rock,Pop
2012,6,Glad You Came,The Wanted,https://www.youtube.com/watch?v=2ggzxInyzVE,Electronic,Pop,Jazz
2012,7,Stronger (What Doesn't Kill You),Kelly Clarkson,https://www.youtube.com/watch?v=Xn676-fLq7I,Pop,Electronic,Rock
2012,8,We Found Love,"Rihanna,Calvin Harris,",https://www.youtube.com/watch?v=2-ST8O5vMo8,Jazz,Electronic,Pop
2012,9,Starships,Nicki Minaj,https://www.youtube.com/watch?v=SeIJmciN8mo,Jazz,Electronic,Pop
2012,10,What Makes You Beautiful,One Direction,https://www.youtube.com/watch?v=hp2nBTZ9G0c,,,
2012,11,Wild Ones,"Flo Rida,Sia,",https://www.youtube.com/watch?v=bpOR_HuHRNs,Jazz,Electronic,Pop
2012,12,Set Fire to the Rain,Adele,https://www.youtube.com/watch?v=Ri7-vnrJD3k,Rock,Pop,Electronic
2012,13,Sexy and I Know It,LMFAO,https://www.youtube.com/watch?v=pKOp3MNXzYQ,Electronic,Hip-Hop,Pop
2012,14,Some Nights,Fun,https://www.youtube.com/watch?v=qQkBeOisNM0,Spoken,Pop,Electronic
2012,15,Wide Awake,Katy Perry,https://www.youtube.com/watch?v=k0BWlvnBmIE,Jazz,Electronic,Pop
2012,16,Good Feeling,Flo Rida,https://www.youtube.com/watch?v=3OnnDqH6Wj8,Electronic,Pop,Jazz
2012,17,Whistle,Flo Rida,https://www.youtube.com/watch?v=cSnkWzZ7ZAA,Electronic,Pop,Spoken
2012,18,One More Night,Maroon 5,https://www.youtube.com/watch?v=fwK7ggA3-bU,Electronic,Pop,Rock
2012,19,Drive By,Train,https://www.youtube.com/watch?v=oxqnFJ3lp5k,Rock,Pop,Electronic
2012,20,The Motto,"Drake,Lil Wayne,",https://www.youtube.com/watch?v=BYDKK95cpfM,Spoken,Electronic,Pop
2012,21,Where Have You Been,Rihanna,https://www.youtube.com/watch?v=HBxt_v0WF6Y,Electronic,Instrumental,Pop
2012,22,Everybody Talks,Neon Trees,https://www.youtube.com/watch?v=X5G9tIe84lE,Electronic,Pop,Rock
2012,23,Take Care,"Drake,Rihanna,",https://www.youtube.com/watch?v=-zzP29emgpg,Electronic,Rock,Pop
2012,24,Titanium,"David Guetta,Sia,",https://www.youtube.com/watch?v=JRfuAukYTKg,Pop,Electronic,Rock
2012,25,I Won't Give Up,Jason Mraz,https://www.youtube.com/watch?v=O1-4u9W-bns,Rock,Jazz,Pop
2012,26,It Will Rain,Bruno Mars,https://www.youtube.com/watch?v=W-w3WfgpcGg,Jazz,Electronic,Pop
2012,27,Mercy,"Kanye West,Big Sean,Pusha T,2 Chainz,",https://www.youtube.com/watch?v=7Dqgr0wNyPo,Hip-Hop,Electronic,Pop
2012,28,Boyfriend,Justin Bieber,https://www.youtube.com/watch?v=4GuqB1BQVr4,Electronic,Instrumental,Pop
2012,29,Party Rock Anthem,"LMFAO,Lauren Bennett,GoonRock,",https://www.youtube.com/watch?v=KQ6zr6kCPj8,Electronic,Hip-Hop,Pop
2012,30,Too Close,Alex Clare,https://www.youtube.com/watch?v=zP50Ewh31E4,Rock,Pop,Electronic
2012,31,Part of Me,Katy Perry,https://www.youtube.com/watch?v=uuwfgXD8qV8,Electronic,Pop,Rock
2012,32,"Young, Wild & Free","Snoop Dogg,Wiz Khalifa,Bruno Mars,",https://www.youtube.com/watch?v=Wa5B22KAkEk,Hip-Hop,Electronic,Pop
2012,33,We Are Never Ever Getting Back Together,Taylor Swift,https://www.youtube.com/watch?v=WA4iX5D9Z64,Pop,Jazz,Electronic
2012,34,As Long as You Love Me,"Justin Bieber,Big Sean,",https://www.youtube.com/watch?v=R4em3LKQCAQ,Electronic,Spoken,Pop
2012,35,Turn Me On,"David Guetta,Nicki Minaj,",https://www.youtube.com/watch?v=WLTI2rWAlV4,Electronic,Pop,Instrumental
2012,36,Moves like Jagger,"Maroon 5,Christina Aguilera,",https://www.youtube.com/watch?v=iEPTlhBmwRg,Electronic,Rock,Pop
2012,37,Blow Me (One Last Kiss),Pink,https://www.youtube.com/watch?v=3jNlIGDRkvQ,Pop,Electronic,Rock
2012,38,Good Time,"Owl City,Carly Rae Jepsen,",https://www.youtube.com/watch?v=H7HmzwI67ec,Pop,Rock,Electronic
2012,39,Give Your Heart a Break,Demi Lovato,https://www.youtube.com/watch?v=1zfzka5VwRc,Jazz,Pop,Folk
2012,40,Niggas in Paris,"Jay-Z,Kanye West,",https://www.youtube.com/watch?v=P646KUCkxCU,Pop,Rock,Spoken
2012,41,The One That Got Away,Katy Perry,https://www.youtube.com/watch?v=-GUWXF3LIy8,Pop,Rock,Folk
2012,42,Feel So Close,Calvin Harris,https://www.youtube.com/watch?v=dGghkjpNCQ8,Electronic,Pop,Instrumental
2012,43,Someone like You,Adele,https://www.youtube.com/watch?v=hLQl3WQQoQ0,Pop,Jazz,Folk
2012,44,Scream,Usher,https://www.youtube.com/watch?v=qnjqNHB1bKw,Electronic,Hip-Hop,Pop
2012,45,Rack City,Tyga,https://www.youtube.com/watch?v=AE3yia1AJeQ,Electronic,Spoken,Pop
2012,46,Domino,Jessie J,https://www.youtube.com/watch?v=UJtB55MaoD0,Electronic,Pop,Rock
2012,47,Gangnam Style,Psy,https://www.youtube.com/watch?v=9bZkp7q19f0,Electronic,Hip-Hop,Pop
2012,48,International Love,"Pitbull,Chris Brown,",https://www.youtube.com/watch?v=CdXesX6mYUE,Electronic,Spoken,Pop
2012,49,Home,Phillip Phillips,https://www.youtube.com/watch?v=HoRkntoHkIE,Rock,Pop,Folk
2012,50,Without You,"David Guetta,Usher,",https://www.youtube.com/watch?v=jUe8uoKdHao,Jazz,Electronic,Pop
2013,1,Thrift Shop,"Macklemore & Ryan Lewis,Wanz,",https://www.youtube.com/watch?v=QK8mJJJvaes,Electronic,Hip-Hop,Pop
2013,2,Blurred Lines,"Robin Thicke,T.I.,Pharrell Williams,",https://www.youtube.com/watch?v=yyDUC1LUXSU,Jazz,Electronic,Spoken
2013,3,Radioactive,Imagine Dragons,https://www.youtube.com/watch?v=bJEaCAWyZ6s,Electronic,Rock,Pop
2013,4,Harlem Shake,Baauer,https://www.youtube.com/watch?v=qV0LHCHf-pE,Electronic,Hip-Hop,Pop
2013,5,Can't Hold Us,"Macklemore & Ryan Lewis,Ray Dalton,",https://www.youtube.com/watch?v=2zNSgSzhBfM,Electronic,Rock,Jazz
2013,6,Mirrors,Justin Timberlake,https://www.youtube.com/watch?v=uuZE_IRwLNI,Jazz,Pop,Rock
2013,7,Just Give Me a Reason,"Pink,Nate Ruess,",https://www.youtube.com/watch?v=OpQFFLBMEPI,Pop,Rock,Jazz
2013,8,When I Was Your Man,Bruno Mars,https://www.youtube.com/watch?v=ekzHIouo8Q4,Jazz,Pop,Rock
2013,9,Cruise,"Florida Georgia Line,Nelly,",https://www.youtube.com/watch?v=bmZ9xRO7M9M,Electronic,Rock,Pop
2013,10,Roar,Katy Perry,https://www.youtube.com/watch?v=CevxZvSJLk8,Rock,Pop,Electronic
2013,11,Locked Out of Heaven,Bruno Mars,https://www.youtube.com/watch?v=e-fA-gBCkj0,Jazz,Rock,Pop
2013,12,Ho Hey,The Lumineers,https://www.youtube.com/watch?v=WunKieSz9YA,Rock,Pop,Folk
2013,13,Stay,"Rihanna,Mikky Ekko,",https://www.youtube.com/watch?v=JF8BRvqGCNs,Jazz,Pop,Folk
2013,14,Get Lucky,"Daft Punk,Pharrell Williams,",https://www.youtube.com/watch?v=5NV6Rdv1a3I,Jazz,Electronic,Pop
2013,15,Royals,Lorde,https://www.youtube.com/watch?v=nlcIKh6sBtc,Electronic,Rock,Pop
2013,16,I Knew You Were Trouble,Taylor Swift,https://www.youtube.com/watch?v=vNoKguSdy4Y,Pop,Spoken,Jazz
2013,17,We Can't Stop,Miley Cyrus,https://www.youtube.com/watch?v=LrUvu1mlWco,Jazz,Electronic,Instrumental
2013,18,Wrecking Ball,Miley Cyrus,https://www.youtube.com/watch?v=My2FRPA3Gf8,Pop,Electronic,Folk
2013,19,Wake Me Up,Avicii,https://www.youtube.com/watch?v=IcrbM1l_BoI,Classical,Spoken,Jazz
2013,20,Suit & Tie,"Justin Timberlake,Jay-Z,",https://www.youtube.com/watch?v=IsUsVbTj2AY,Pop,Electronic,Rock
2013,21,Cups (Pitch Perfect's ,Anna Kendrick,https://www.youtube.com/watch?v=cmSbXsFE3l8,Electronic,Jazz,Pop
2013,22,Holy Grail,"Jay-Z,Justin Timberlake,",https://www.youtube.com/watch?v=4kc5_pfNHGk,Electronic,Jazz,Pop
2013,23,Scream & Shout,"will.i.am,Britney Spears,",https://www.youtube.com/watch?v=h74AXqw4Opc,Electronic,Jazz,Instrumental
2013,24,Clarity,"Zedd,Foxes,",https://www.youtube.com/watch?v=IxxstCcJlsc,Jazz,Pop,Electronic
2013,25,Sail,Awolnation,https://www.youtube.com/watch?v=tgIqecROs5M,Electronic,Pop,Rock
2013,26,Don't You Worry Child,"Swedish House Mafia,John Martin,",https://www.youtube.com/watch?v=P6gNfZ2N0Fo,Rock,Instrumental,Electronic
2013,27,Diamonds,Rihanna,https://www.youtube.com/watch?v=lWA2pjMjpBs,Jazz,Pop,Electronic
2013,28,I Love It,"Icona Pop,Charli XCX,",https://www.youtube.com/watch?v=UxxajLWwzqY,Electronic,Pop,Rock
2013,29,Safe and Sound,Capital Cities,https://www.youtube.com/watch?v=47dtFZ8CFo8,Jazz,Electronic,Pop
2013,30,Treasure,Bruno Mars,https://www.youtube.com/watch?v=nPvuNsRccVw,Electronic,Pop,Rock
2013,31,The Way,"Ariana Grande,Mac Miller,",https://www.youtube.com/watch?v=_sV0S8qWSy0,Jazz,Electronic,Pop
2013,32,Started from the Bottom,Drake,https://www.youtube.com/watch?v=RubBzkZzpUA,Electronic,Hip-Hop,Pop
2013,33,Come & Get It,Selena Gomez,https://www.youtube.com/watch?v=KDXOzr0GoA4,Electronic,Pop,Instrumental
2013,34,"Hold On, We're Going Home","Drake,Majid Jordan,",https://www.youtube.com/watch?v=GxgqpCdOKak,Instrumental,Electronic,Jazz
2013,35,Daylight,Maroon 5,https://www.youtube.com/watch?v=N17FXwRWEZs,Spoken,Pop,Electronic
2013,36,Feel This Moment,"Pitbull,Christina Aguilera,",https://www.youtube.com/watch?v=5jlI4uzZGjU,Jazz,Pop,Electronic
2013,37,Applause,Lady Gaga,https://www.youtube.com/watch?v=pco91kroVgQ,Pop,Electronic,Rock
2013,38,One More Night,Maroon 5,https://www.youtube.com/watch?v=fwK7ggA3-bU,Electronic,Pop,Rock
2013,39,Love Me,"Lil Wayne,Drake,Future,",https://www.youtube.com/watch?v=KY44zvhWhp4,Electronic,Pop,Rock
2013,40,My Songs Know What You Did in the Dark (Light Em Up),Fall Out Boy,https://www.youtube.com/watch?v=LkIWmsP3c_s,Rock,Pop,Electronic
2013,41,Fuckin' Problems,"ASAP Rocky,Drake,2 Chainz,Kendrick Lamar,",https://www.youtube.com/watch?v=liZm1im2erU,Hip-Hop,Electronic,Pop
2013,42,Beauty and a Beat,"Justin Bieber,Nicki Minaj,",https://www.youtube.com/watch?v=Ys7-6_t7OEQ,Electronic,Jazz,Instrumental
2013,43,Same Love,"Macklemore & Ryan Lewis,Mary Lambert,",https://www.youtube.com/watch?v=UPHG5n-DBBw,Electronic,Pop,Rock
2013,44,Sweet Nothing,"Calvin Harris,Florence Welch,",https://www.youtube.com/watch?v=17ozSeGw-fY,Electronic,Jazz,Pop
2013,45,Summertime Sadness,"Lana Del Rey,Cédric Gervais,",https://www.youtube.com/watch?v=akhmS1D2Ce4,Electronic,Pop,Spoken
2013,46,Home,Phillip Phillips,https://www.youtube.com/watch?v=HoRkntoHkIE,Rock,Pop,Folk
2013,47,It's Time,Imagine Dragons,https://www.youtube.com/watch?v=sENM2wA_FTg,Jazz,Rock,Pop
2013,48,Power Trip,"J. Cole,Miguel,",https://www.youtube.com/watch?v=VMeirNg87AY,Pop,Hip-Hop,Rock
2013,49,Girl on Fire,"Alicia Keys,Nicki Minaj,",https://www.youtube.com/watch?v=J91ti_MpdHA,Pop,Jazz,Rock
2013,50,Heart Attack,Demi Lovato,https://www.youtube.com/watch?v=AByfaYcOm4A,Electronic,Pop,Jazz
2014,1,Happy,Pharrell Williams,https://www.youtube.com/watch?v=y6Sxv-sUYtM,Electronic,Pop,Rock
2014,2,Dark Horse,"Katy Perry,Juicy J,",https://www.youtube.com/watch?v=0KSOMA3QBU0,Electronic,Pop,Spoken
2014,3,All of Me,John Legend,https://www.youtube.com/watch?v=450p7goxZqg,Pop,Jazz,Rock
2014,4,Fancy,"Iggy Azalea,Charli XCX,",https://www.youtube.com/watch?v=O-zpOMYRi0w,Electronic,Pop,Rock
2014,5,Counting Stars,OneRepublic,https://www.youtube.com/watch?v=hT_nvWreIhg,Pop,Rock,Folk
2014,6,Talk Dirty,"Jason Derulo,2 Chainz,",https://www.youtube.com/watch?v=RbtPXFlZlHg,Electronic,Instrumental,Pop
2014,7,Rude,Magic!,https://www.youtube.com/watch?v=PIh2xe4jnpk,Spoken,Pop,Rock
2014,8,All About That Bass,Meghan Trainor,https://www.youtube.com/watch?v=7PCkvCPvDXk,Pop,Electronic,Spoken
2014,9,Problem,"Ariana Grande,Iggy Azalea,",https://www.youtube.com/watch?v=iS1g8G_njx8,Electronic,Pop,Jazz
2014,10,Stay with Me,Sam Smith,https://www.youtube.com/watch?v=pB-5XG-DbAA,Jazz,Electronic,Pop
2014,11,Timber,"Pitbull,Kesha,",https://www.youtube.com/watch?v=a1zQ1xOjZnk,Pop,Jazz,Spoken
2014,12,Pompeii,Bastille,https://www.youtube.com/watch?v=TlaiwiviUiY,Classical,Rock,Jazz
2014,13,Shake It Off,Taylor Swift,https://www.youtube.com/watch?v=nfWlot6h_JM,Pop,Electronic,Rock
2014,14,Am I Wrong,Nico & Vinz,https://www.youtube.com/watch?v=bg1sT4ILG0w,Electronic,Pop,Spoken
2014,15,Turn Down for What,"DJ Snake,Lil Jon,",https://www.youtube.com/watch?v=HMUDVMiITOU,Electronic,Instrumental,Pop
2014,16,The Monster,"Eminem,Rihanna,",https://www.youtube.com/watch?v=YVMXmaXd9FY,Rock,Pop,Electronic
2014,17,Say Something,"A Great Big World,Christina Aguilera,",https://www.youtube.com/watch?v=-2U0Ivkn2Ds,Folk,Rock,Pop
2014,18,Team,Lorde,https://www.youtube.com/watch?v=9W3sWiZ-iO8,Spoken,Pop,Rock
2014,19,Let Her Go,Passenger,https://www.youtube.com/watch?v=DYiqFEFbzdY,Jazz,Spoken,Pop
2014,20,Royals,Lorde,https://www.youtube.com/watch?v=nlcIKh6sBtc,Electronic,Rock,Pop
2014,21,Let It Go,Idina Menzel,https://www.youtube.com/watch?v=gbeSPgiVXGU,Spoken,Electronic,Pop
2014,22,Wake Me Up,Avicii,https://www.youtube.com/watch?v=EW-aNVZdSCE,Electronic,Jazz,Pop
2014,23,Demons,Imagine Dragons,https://www.youtube.com/watch?v=mWRsgZuwf_8,Jazz,Pop,Rock
2014,24,Story of My Life,One Direction,https://www.youtube.com/watch?v=W-TE_Ys4iwM,Pop,Rock,Folk
2014,25,Chandelier,Sia,https://www.youtube.com/watch?v=2vjPBrBU-TM,Electronic,Pop,Rock
2014,26,Black Widow,"Iggy Azalea,Rita Ora,",https://www.youtube.com/watch?v=u3u22OYqFGo,Electronic,Pop,Instrumental
2014,27,Bang Bang,"Jessie J,Ariana Grande,Nicki Minaj,",https://www.youtube.com/watch?v=jZyAB2KFDls,Jazz,Pop,Rock
2014,28,Latch,"Disclosure,Sam Smith,",https://www.youtube.com/watch?v=93ASUImTedo,Electronic,Jazz,Hip-Hop
2014,29,Maps,Maroon 5,https://www.youtube.com/watch?v=NmugSMBh_iI,Jazz,Electronic,Pop
2014,30,Loyal,"Chris Brown,Lil Wayne,French Montana,Too Short,Tyga,",https://www.youtube.com/watch?v=JXRN_LkCa_o,Electronic,Spoken,Pop
2014,31,Best Day of My Life,American Authors,https://www.youtube.com/watch?v=Y66j_BUCBMY,Rock,Electronic,Pop
2014,32,Habits (Stay High),Tove Lo,https://www.youtube.com/watch?v=oh2LWWORoiM,Pop,Rock,Electronic
2014,33,Summer,Calvin Harris,https://www.youtube.com/watch?v=ebXbLfLACGM,Rock,Pop,Electronic
2014,34,Boom Clap,Charli XCX,https://www.youtube.com/watch?v=AOPMlIIg_38,Electronic,Pop,Rock
2014,35,Drunk in Love,"Beyoncé,Jay-Z,",https://www.youtube.com/watch?v=p1JPKLa-Ofc,Electronic,Spoken,Instrumental
2014,36,Anaconda,Nicki Minaj,https://www.youtube.com/watch?v=LDZX4ooRsWs,Electronic,Spoken,Instrumental
2014,37,Break Free,"Ariana Grande,Zedd,",https://www.youtube.com/watch?v=L8eRzOYhLuw,Electronic,Pop,Jazz
2014,38,Bailando,"Enrique Iglesias,Descemer Bueno,Gente de Zona,",https://www.youtube.com/watch?v=b8I-7Wk_Vbc,Electronic,Jazz,Pop
2014,39,Burn,Ellie Goulding,https://www.youtube.com/watch?v=CGyEd0aKWZE,Electronic,Pop,Rock
2014,40,Wiggle,"Jason Derulo,Snoop Dogg,",https://www.youtube.com/watch?v=hiP14ED28CA,Electronic,Spoken,Instrumental
2014,41,Rather Be,"Clean Bandit,Jess Glynne,",https://www.youtube.com/watch?v=m-M1AtrxztU,Electronic,Pop,Rock
